date,tk,entry,exit,pnl,reason
2019-06-10,BTC-USD,8208.9951171875,8000.32958984375,-2080.0438123471154,rebal
2019-06-10,ETH-USD,252.60792541503906,247.52012634277344,-1648.1424769599134,rebal
2019-06-17,BNB-USD,32.064727783203125,33.917877197265625,4691.238521015471,rebal
2019-06-17,BTC-USD,8000.32958984375,9320.3525390625,13393.011386796186,rebal
2019-06-17,ETH-USD,247.52012634277344,274.3511047363281,8798.945483359774,rebal
2019-06-24,BNB-USD,33.917877197265625,37.43363952636719,9342.724320254805,rebal
2019-06-24,BTC-USD,9320.3525390625,11011.1025390625,16350.451342157035,rebal
2019-06-24,ETH-USD,274.3511047363281,310.4246826171875,11851.278250915922,rebal
2019-06-27,BTC-USD,11011.1025390625,10864.551075920397,-1366.1804772093633,
2019-06-27,ETH-USD,310.4246826171875,284.51564707636885,-8567.295056115037,
2019-07-01,BNB-USD,37.43363952636719,31.82673174662537,-15374.821498453444,
2019-07-08,BTC-USD,10583.134765625,12285.9580078125,15158.599636803363,rebal
2019-07-08,ETH-USD,293.64111328125,313.25140380859375,6291.743450458059,rebal
2019-07-08,BNB-USD,32.922298431396484,33.46968078613281,1566.4065337655195,rebal
2019-07-14,ETH-USD,313.25140380859375,257.56198805357127,-18112.753800311362,
2019-07-15,BNB-USD,33.46968078613281,28.06325598518751,-16457.484114154264,
2019-07-15,BTC-USD,12285.9580078125,10895.08984375,-11534.048895707538,rebal
2019-11-04,DOGE-USD,0.0026459998916834593,0.0026140001136809587,-52.314461403814256,rebal
2019-11-04,XRP-USD,0.2960070073604584,0.29993700981140137,57.43219886491447,rebal
2019-11-04,BTC-USD,9256.1484375,9412.6123046875,73.12205103438222,rebal
2019-11-11,BTC-USD,9412.6123046875,8757.7880859375,-301.0302054015513,rebal
2019-11-11,DOGE-USD,0.0026140001136809587,0.0027149999514222145,167.19011109120623,rebal
2019-11-11,XRP-USD,0.29993700981140137,0.275085985660553,-358.5169939189344,rebal
2019-11-18,XRP-USD,0.275085985660553,0.2556529939174652,-305.1000847325818,rebal
2019-11-18,DOGE-USD,0.0027149999514222145,0.0025760000571608543,-221.11376090884178,rebal
2019-11-18,ETH-USD,185.48963928222656,180.55960083007812,-114.78939785741066,rebal
2019-11-21,ETH-USD,180.55960083007812,161.92848107988996,-8890.862059774765,
2019-11-22,DOGE-USD,0.0025760000571608543,0.002282642878939323,-9812.425043424322,
2019-11-24,XRP-USD,0.2556529939174652,0.22364431680553581,-10788.034918320041,
2020-03-12,ETH-USD,201.986328125,153.85869173673134,-909.4057181035605,
2020-03-12,BNB-USD,16.570743560791016,11.89521373174897,-1076.8964791444625,
2020-03-12,BTC-USD,7923.64453125,6893.291163114414,-496.3023510329009,
2020-03-23,ETH-USD,110.60587310791016,134.91160583496094,829.6248227228973,rebal
2020-03-23,BNB-USD,9.3860502243042,12.117714881896973,1098.741980472822,rebal
2020-03-23,BTC-USD,5014.47998046875,6416.31494140625,1055.4124021947655,rebal
2020-03-30,ETH-USD,134.91160583496094,132.904541015625,-56.904503284040075,rebal
2020-03-30,DOGE-USD,0.0018050000071525574,0.0018309999722987413,55.097273438444134,rebal
2020-03-30,XRP-USD,0.15741899609565735,0.1721709966659546,358.4497913873779,rebal
2020-04-06,ETH-USD,132.904541015625,169.13587951660156,1044.3677987383073,rebal
2020-04-06,BNB-USD,12.286843299865723,15.084521293640137,872.3009013905643,rebal
2020-04-06,BTC-USD,6429.841796875,7271.78125,501.63691409448234,rebal
2020-04-13,ETH-USD,169.13587951660156,156.27955627441406,-294.2627110623073,rebal
2020-04-13,DOGE-USD,0.001979999942705035,0.001959000015631318,-41.058852115645585,rebal
2020-04-13,BNB-USD,15.084521293640137,15.03442668914795,-12.856229437656514,rebal
2020-04-20,ETH-USD,156.27955627441406,172.2971649169922,396.18517166058444,rebal
2020-04-20,BNB-USD,15.03442668914795,15.085403442382812,13.106538498830597,rebal
2020-04-20,XRP-USD,0.18773199617862701,0.18348999321460724,-87.3444626720571,rebal
2020-04-27,ETH-USD,172.2971649169922,197.22471618652344,560.023994210746,rebal
2020-04-27,BNB-USD,15.085403442382812,16.463214874267578,353.53954802983924,rebal
2020-04-27,XRP-USD,0.18348999321460724,0.19797800481319427,305.6339176589188,rebal
2020-05-04,ETH-USD,197.22471618652344,208.17401123046875,216.0249090763847,rebal
2020-05-04,DOGE-USD,0.002355000004172325,0.002481000032275915,208.18946154303728,rebal
2020-05-04,BNB-USD,16.463214874267578,17.10075569152832,150.68581121567686,rebal
2020-05-11,BNB-USD,17.10075569152832,14.641170193247323,-11220.797638223683,
2020-05-11,ETH-USD,208.17401123046875,185.912841796875,-8342.545298589777,rebal
2020-05-11,DOGE-USD,0.002481000032275915,0.0024129999801516533,-2138.2554349115294,rebal
2020-05-18,ETH-USD,185.912841796875,214.52505493164062,10893.275089284336,rebal
2020-05-18,DOGE-USD,0.0024129999801516533,0.0025430000387132168,3813.314620729616,rebal
2020-05-18,BTC-USD,8601.7958984375,9726.5751953125,9255.387140691697,rebal
2020-09-04,ETH-USD,435.0797424316406,374.5309322771189,-10961.957349925666,
2020-09-04,BNB-USD,23.193050384521484,20.094593729067153,-10522.984028387831,
2020-09-05,XRP-USD,0.28176599740982056,0.2423722769911955,-11012.597670234249,
2020-12-23,XRP-USD,0.5169439911842346,0.33723101039402836,-23617.52770529522,
2020-12-28,BTC-USD,22803.08203125,27084.80859375,12756.27452435109,rebal
2020-12-28,ETH-USD,609.81787109375,730.3973388671875,13432.95910352071,rebal
2021-04-14,DOGE-USD,0.07076700031757355,0.09284876532988297,21465.808716859017,
2021-04-18,SOL-USD,28.512123107910156,21.602360125720544,-16671.6218565248,
2021-04-18,BNB-USD,598.72265625,472.8785361066486,-14459.440690656918,
2021-08-09,ETH-USD,2610.1533203125,3167.856201171875,14010.393501726028,rebal
2021-08-09,DOGE-USD,0.20360000431537628,0.2568970024585724,17164.787446503065,rebal
2021-08-09,BTC-USD,39201.9453125,46365.40234375,11981.977661646646,rebal
2021-08-16,ETH-USD,3167.856201171875,3156.509521484375,-286.3911952911063,rebal
2021-08-16,SOL-USD,38.767784118652344,62.432464599609375,48807.435946670004,rebal
2021-08-16,BTC-USD,46365.40234375,46004.484375,-622.4017399313591,rebal
2021-08-23,SOL-USD,62.432464599609375,75.70803833007812,20397.005152804963,rebal
2021-08-23,BTC-USD,46004.484375,49546.1484375,7384.664740378526,rebal
2021-08-23,ETH-USD,3156.509521484375,3319.25732421875,4945.743811954925,rebal
2021-08-30,SOL-USD,75.70803833007812,110.54480743408203,49158.491149737456,rebal
2021-08-30,BTC-USD,49546.1484375,47054.984375,-5371.494041804782,rebal
2021-08-30,ETH-USD,3319.25732421875,3224.374267578125,-3053.8690626879393,rebal
2021-09-06,SOL-USD,110.54480743408203,164.38092041015625,58640.54765010833,rebal
2021-09-06,BNB-USD,459.4907531738281,495.9250183105469,9547.637193398026,rebal
2021-09-06,BTC-USD,47054.984375,52633.53515625,14275.075914430683,rebal
2021-09-07,BTC-USD,52633.53515625,46610.99011339232,-16923.071355384534,
2021-09-07,BNB-USD,495.9250183105469,419.57776462175735,-22768.7438318014,
2021-09-13,SOL-USD,164.38092041015625,169.26954650878906,4398.423912307751,rebal
2021-09-20,SOL-USD,169.26954650878906,132.13446044921875,-29865.51745089091,rebal
2021-09-20,XRP-USD,1.0646779537200928,0.9171519875526428,-18863.16858053629,rebal
2021-09-20,BTC-USD,44963.07421875,42843.80078125,-6416.459203680089,rebal
2021-09-27,SOL-USD,132.13446044921875,136.72842407226562,4093.9100431964494,rebal
2021-09-27,ETH-USD,2958.993408203125,2934.138916015625,-989.0716093444095,rebal
2021-09-27,XRP-USD,0.9171519875526428,0.9236850142478943,838.7643444960852,rebal
2022-01-17,BNB-USD,424.93377685546875,475.7098693847656,711.3712401840548,rebal
2022-01-17,ETH-USD,3083.097900390625,3212.304931640625,249.49228028147746,rebal
2022-01-17,SOL-USD,135.95494079589844,139.92601013183594,173.88845742137775,rebal
2022-01-21,BNB-USD,475.7098693847656,395.85323344195905,-1002.5467052250777,
2022-01-21,ETH-USD,3212.304931640625,2667.283154583102,-1013.287897680057,
2022-01-22,SOL-USD,139.92601013183594,106.89564924100021,-1409.7776874753063,
2022-01-31,BNB-USD,371.36895751953125,375.2773132324219,62.25188202694883,rebal
2022-01-31,SOL-USD,91.65016174316406,99.73883819580078,522.0453467619651,rebal
2022-01-31,ETH-USD,2440.352294921875,2688.27880859375,600.9446146503406,rebal
2022-02-07,BNB-USD,375.2773132324219,433.2292785644531,916.4901533281815,rebal
2022-02-07,BTC-USD,38483.125,43840.28515625,826.1829797864534,rebal
2022-02-07,ETH-USD,2688.27880859375,3142.470703125,1002.7138556835891,rebal
2022-02-14,BNB-USD,433.2292785644531,403.6607971191406,-408.18649116909296,rebal
2022-02-14,BTC-USD,43840.28515625,42586.91796875,-170.98277327237975,rebal
2022-02-14,ETH-USD,3142.470703125,2933.47900390625,-397.74543681013466,rebal
2022-02-21,BNB-USD,403.6607971191406,356.6612548828125,-694.4492428334866,rebal
2022-02-21,ETH-USD,2933.47900390625,2573.816162109375,-731.2671112705066,rebal
2022-02-21,XRP-USD,0.8022180199623108,0.70346599817276,-734.2044913383254,rebal
2022-02-28,XRP-USD,0.70346599817276,0.782043993473053,662.204460592419,rebal
2022-02-28,BTC-USD,37075.28125,43193.234375,978.263745206928,rebal
2022-02-28,ETH-USD,2573.816162109375,2919.201171875,795.5367169388937,rebal
2022-03-07,XRP-USD,0.782043993473053,0.7232869863510132,-8969.264950259389,rebal
2022-03-07,BTC-USD,43193.234375,38062.0390625,-14181.794619822125,rebal
2022-03-07,BNB-USD,395.6124267578125,381.3446350097656,-4305.416873261722,rebal
2022-03-14,XRP-USD,0.7232869863510132,0.7746559977531433,391.4248501609905,rebal
2022-03-14,BTC-USD,38062.0390625,39666.75390625,232.36122459736322,rebal
2022-03-14,BNB-USD,381.3446350097656,373.4661560058594,-113.86298854648474,rebal
2022-03-21,XRP-USD,0.7746559977531433,0.8381519913673401,9048.872156315892,rebal
2022-03-21,BTC-USD,39666.75390625,41077.99609375,3927.642090679914,rebal
2022-03-21,DOGE-USD,0.11404799669981003,0.1193389967083931,5121.617228580886,rebal
2022-03-28,XRP-USD,0.8381519913673401,0.8633040189743042,3493.926747665189,rebal
2022-03-28,BTC-USD,41077.99609375,47128.00390625,17147.87313584419,rebal
2022-03-28,BNB-USD,396.44781494140625,430.390869140625,9968.469047366765,rebal
2022-04-04,XRP-USD,0.8633040189743042,0.8272510170936584,-5288.406123946168,rebal
2022-04-04,BTC-USD,47128.00390625,46622.67578125,-1357.8179812432186,rebal
2022-04-04,BNB-USD,430.390869140625,447.5249328613281,5041.322254477939,rebal
2022-04-11,XRP-USD,0.8272510170936584,0.7212500802335449,-16157.75212209466,
2022-04-11,BTC-USD,46622.67578125,41835.23942496915,-12948.34808674669,
2022-04-11,ETH-USD,3521.2412109375,3114.8719755600355,-14552.365472624095,
2022-08-01,BNB-USD,245.14849853515625,283.53948974609375,873.4162901122037,rebal
2022-08-01,BTC-USD,21361.701171875,23314.19921875,509.7719944661357,rebal
2022-08-01,ETH-USD,1445.3834228515625,1635.19580078125,732.4241582307476,rebal
2022-08-08,BNB-USD,283.53948974609375,324.8004150390625,816.7396402660285,rebal
2022-08-08,BTC-USD,23314.19921875,23809.486328125,119.23252653256299,rebal
2022-08-08,XRP-USD,0.3799760043621063,0.37875398993492126,-18.05004905830426,rebal
2022-08-15,BNB-USD,324.8004150390625,319.8872985839844,-1702.5932186449224,rebal
2022-08-15,XRP-USD,0.37875398993492126,0.37577399611473083,-885.5815570101968,rebal
2022-08-15,BTC-USD,23809.486328125,24136.97265625,1548.1518796656453,rebal
2022-08-19,BTC-USD,24136.97265625,21369.17755304323,-12867.135130491024,
2022-08-20,BNB-USD,319.8872985839844,278.5106375156047,-14514.06852850713,
2022-08-20,ETH-USD,1904.2281494140625,1594.637451303284,-18243.14232726201,
2022-12-12,DOGE-USD,0.10147400200366974,0.09025800228118896,-536.0834597055921,rebal
2022-12-12,XRP-USD,0.3895840048789978,0.3873940110206604,-27.26408868074772,rebal
2022-12-12,BNB-USD,288.4742736816406,276.2781982421875,-205.05115508099357,rebal
2022-12-16,BNB-USD,276.2781982421875,243.69284337399023,-570.5277529910661,
2022-12-19,XRP-USD,0.3873940110206604,0.33936881514028616,-599.6767039687054,
2022-12-19,DOGE-USD,0.09025800228118896,0.07142899930477142,-1009.1193701131426,rebal
2022-12-26,DOGE-USD,0.07142899930477142,0.07578299939632416,292.6452472623329,rebal
2022-12-26,XRP-USD,0.33886998891830444,0.36572301387786865,380.4413502449045,rebal
2022-12-26,BNB-USD,240.65780639648438,244.1982879638672,70.63012766177589,rebal
2023-01-02,DOGE-USD,0.07578299939632416,0.0714540034532547,-274.9557639142568,rebal
2023-01-02,BNB-USD,244.1982879638672,245.53590393066406,26.365515609168067,rebal
2023-01-02,ETH-USD,1226.974365234375,1214.6566162109375,-48.321822009288276,rebal
2023-01-09,DOGE-USD,0.0714540034532547,0.07578399777412415,5827.623338081965,rebal
2023-01-09,ETH-USD,1214.6566162109375,1321.5389404296875,8462.196052690468,rebal
2023-01-09,BNB-USD,245.53590393066406,272.7015380859375,10639.851212378622,rebal
2023-01-16,DOGE-USD,0.07578399777412415,0.08363600075244904,10824.988843046287,rebal
2023-01-16,ETH-USD,1321.5389404296875,1576.83349609375,20183.017742992655,rebal
2023-01-16,BNB-USD,272.7015380859375,298.9992370605469,10075.223191106756,rebal
2023-01-23,DOGE-USD,0.08363600075244904,0.08860500156879425,7020.880878217773,rebal
2023-01-23,ETH-USD,1576.83349609375,1628.2510986328125,3853.379478443521,rebal
2023-01-23,BNB-USD,298.9992370605469,305.50408935546875,2570.8879792708194,rebal
2023-01-30,DOGE-USD,0.08860500156879425,0.0883369967341423,-370.9934704745357,rebal
2023-01-30,ETH-USD,1628.2510986328125,1567.3265380859375,-4589.368183759538,rebal
2023-01-30,BTC-USD,22934.431640625,22840.138671875,-504.28169347161213,rebal
2023-02-06,DOGE-USD,0.0883369967341423,0.0895489975810051,1657.8454588344528,rebal
2023-02-06,BTC-USD,22840.138671875,22760.109375,-423.3835847515654,rebal
2023-02-06,ETH-USD,1567.3265380859375,1616.2470703125,3771.511505446462,rebal
2023-02-13,BNB-USD,324.6271667480469,289.58195010527197,-13224.646468203247,
2023-02-13,BTC-USD,22760.109375,21808.1015625,-5123.967316294816,rebal
2023-02-13,ETH-USD,1616.2470703125,1507.1658935546875,-8267.653121603174,rebal
2023-02-20,BTC-USD,21808.1015625,24829.1484375,15740.881144952327,rebal
2023-02-20,ETH-USD,1507.1658935546875,1702.6751708984375,14739.941150657527,rebal
2023-02-20,DOGE-USD,0.08215600252151489,0.08820799738168716,8370.447711421797,rebal
2023-02-27,SOL-USD,26.181386947631836,22.692588806152344,-16867.33739363202,rebal
2023-02-27,BTC-USD,24829.1484375,23522.87109375,-6659.427708307993,rebal
2023-02-27,ETH-USD,1702.6751708984375,1634.326416015625,-5081.151494069951,rebal
2023-03-06,SOL-USD,22.692588806152344,20.635011672973633,-10612.542555938404,rebal
2023-03-06,BTC-USD,23522.87109375,22429.7578125,-5439.039415574028,rebal
2023-03-06,ETH-USD,1634.326416015625,1567.398681640625,-4793.080101535544,rebal
2023-03-09,BTC-USD,22429.7578125,20411.4331076798,-9906.841550474861,
2023-03-10,SOL-USD,20.635011672973633,16.71277363834009,-20926.56723075408,
2023-03-10,ETH-USD,1567.398681640625,1409.7051765131157,-11076.51384108571,
2023-07-03,XRP-USD,0.47933200001716614,0.4895470142364502,2048.520718990599,rebal
2023-07-03,ETH-USD,1859.432861328125,1955.38916015625,4960.561005306774,rebal
2023-07-03,BTC-USD,30271.130859375,31156.439453125,2811.2783177368883,rebal
2023-07-10,BTC-USD,31156.439453125,30414.470703125,-2367.112114019882,rebal
2023-07-10,ETH-USD,1955.38916015625,1880.556396484375,-3803.992183688413,rebal
2023-07-10,XRP-USD,0.4895470142364502,0.4776639938354492,-2412.756371813049,rebal
2023-07-13,XRP-USD,0.4776639938354492,0.7251677514728679,50021.336146153844,
2023-07-17,BTC-USD,30414.470703125,30145.888671875,-852.4966636394173,rebal
2023-07-17,ETH-USD,1880.556396484375,1911.6461181640625,1595.9764143472933,rebal
2023-07-24,BTC-USD,30145.888671875,29176.916015625,-3646.8906544008246,rebal
2023-07-24,ETH-USD,1911.6461181640625,1850.0020751953125,-3658.6673641228867,rebal
2023-07-24,SOL-USD,26.872766494750977,23.38149070739746,-14740.461788047842,rebal
2023-07-31,XRP-USD,0.7027649879455566,0.6985210180282593,-640.7966263533211,rebal
2023-07-31,SOL-USD,23.38149070739746,23.720956802368164,1540.5728661220458,rebal
2023-07-31,BTC-USD,29176.916015625,29230.111328125,193.46037072675796,rebal
2023-08-07,XRP-USD,0.6985210180282593,0.6219310164451599,-11674.534352937651,rebal
2023-08-07,SOL-USD,23.720956802368164,23.068756103515625,-2927.4940725781016,rebal
2023-08-07,BTC-USD,29230.111328125,29180.578125,-180.43172901672602,rebal
2023-08-14,XRP-USD,0.6219310164451599,0.6342819929122925,2016.6366525617739,rebal
2023-08-14,SOL-USD,23.068756103515625,25.142822265625,9129.92073112295,rebal
2023-08-14,BTC-USD,29180.578125,29408.443359375,792.9626939289814,rebal
2023-12-04,SOL-USD,55.06462097167969,61.526615142822266,12383.923655690158,rebal
2023-12-04,BTC-USD,37254.16796875,41980.09765625,13386.799098774221,rebal
2023-12-04,DOGE-USD,0.07878799736499786,0.0919400006532669,17615.549913287683,rebal
2023-12-11,SOL-USD,61.526615142822266,70.36717224121094,17240.864835575558,rebal
2023-12-11,BTC-USD,41980.09765625,41243.83203125,-2104.4253118855117,rebal
2023-12-11,DOGE-USD,0.0919400006532669,0.09438399970531464,3189.620159062779,rebal
2023-12-18,SOL-USD,70.36717224121094,74.34716033935547,7132.1381635502285,rebal
2023-12-18,BTC-USD,41243.83203125,42623.5390625,4218.285220648887,rebal
2023-12-18,DOGE-USD,0.09438399970531464,0.09203600138425827,-3136.9491429449554,rebal
2023-12-25,SOL-USD,74.34716033935547,121.1464614868164,81098.25355980084,rebal
2023-12-25,BTC-USD,42623.5390625,43613.140625,2991.213313738898,rebal
2023-12-25,DOGE-USD,0.09203600138425827,0.0944489985704422,3377.812923767834,rebal
2024-01-01,SOL-USD,121.1464614868164,109.50868225097656,-15177.255185517915,rebal
2024-01-01,BTC-USD,43613.140625,44167.33203125,2007.5958094304206,rebal
2024-01-01,DOGE-USD,0.0944489985704422,0.09202399849891663,-4056.469860394682,rebal
2024-01-06,DOGE-USD,0.09202399849891663,0.07956332888645234,-20615.609132094003,
2024-01-08,SOL-USD,109.50868225097656,97.79044342041016,-16291.822967025613,rebal
2024-01-08,BTC-USD,44167.33203125,46970.50390625,9662.832494671484,rebal
2024-01-14,BTC-USD,46970.50390625,41798.31858728241,-15765.027446910815,
2024-01-15,SOL-USD,97.79044342041016,94.49022674560547,-4831.610453856234,rebal
2024-01-15,DOGE-USD,0.08137000352144241,0.08112499862909317,-431.07843267051004,rebal
2024-05-06,DOGE-USD,0.14349199831485748,0.1566080003976822,622.2849533087755,rebal
2024-05-06,BNB-USD,592.8312377929688,588.4759521484375,-50.01509187375791,rebal
2024-05-06,SOL-USD,137.7766571044922,152.80239868164062,742.4646463663648,rebal
2024-05-13,BNB-USD,588.4759521484375,591.60693359375,36.33815472303644,rebal
2024-05-13,DOGE-USD,0.1566080003976822,0.14843399822711945,-356.47731688712713,rebal
2024-05-13,BTC-USD,63161.94921875,62901.44921875,-28.168472665922152,rebal
2024-05-20,DOGE-USD,0.14843399822711945,0.16568799316883087,793.2280896043371,rebal
2024-05-20,BNB-USD,591.60693359375,600.6163330078125,103.92125672224965,rebal
2024-05-20,SOL-USD,147.28233337402344,186.52049255371094,1818.0246735512096,rebal
2024-05-27,DOGE-USD,0.16568799316883087,0.16909000277519226,2820.894000260496,rebal
2024-05-27,BNB-USD,600.6163330078125,603.5264282226562,665.6597996910517,rebal
2024-05-27,SOL-USD,186.52049255371094,169.9961395263672,-12171.390052194214,rebal
2024-06-03,DOGE-USD,0.16909000277519226,0.15828199684619904,-8596.483373862964,rebal
2024-06-03,SOL-USD,169.9961395263672,164.9234619140625,-4013.2053977827495,rebal
2024-06-03,BNB-USD,603.5264282226562,626.4329833984375,5104.540741068128,rebal
2024-06-10,DOGE-USD,0.15828199684619904,0.1447400003671646,-11292.492478488086,rebal
2024-06-10,SOL-USD,164.9234619140625,158.9280242919922,-4798.186012079863,rebal
2024-06-10,BNB-USD,626.4329833984375,624.3868408203125,-431.12172695294686,rebal
2024-06-17,BNB-USD,624.3868408203125,604.4673461914062,-4035.0908490165816,rebal
2024-06-17,SOL-USD,158.9280242919922,143.3342742919922,-12410.201289690665,rebal
2024-06-17,BTC-USD,69512.28125,66490.296875,-5498.692277509748,rebal
2024-06-24,BTC-USD,66490.296875,60728.92594935071,-10325.82651880688,
2024-06-24,BNB-USD,604.4673461914062,567.578125,-7272.502869557635,rebal
2024-06-24,SOL-USD,143.3342742919922,132.24139404296875,-9222.56091609104,rebal
2024-10-14,XRP-USD,0.5299339890480042,0.5480210185050964,3762.1286623107844,rebal
2024-10-14,BTC-USD,62236.66015625,66046.125,6746.9247226956495,rebal
2024-10-14,SOL-USD,143.99179077148438,157.44512939453125,10298.65510525749,rebal
2024-10-21,XRP-USD,0.5480210185050964,0.5448629856109619,-675.1647064888313,rebal
2024-10-21,BNB-USD,588.9004516601562,598.8175659179688,1973.0301764352912,rebal
2024-10-21,BTC-USD,66046.125,67367.8515625,2344.6853720858203,rebal
2024-10-28,BNB-USD,598.8175659179688,600.5960693359375,351.58310100465144,rebal
2024-10-28,BTC-USD,67367.8515625,69907.7578125,4463.060860303835,rebal
2024-10-28,SOL-USD,166.2168731689453,178.1049041748047,8466.475202484371,rebal
2024-11-03,BNB-USD,600.5960693359375,549.4916329975568,-10449.34920370567,
2024-11-04,DOGE-USD,0.1611499935388565,0.1583459973335266,-2136.782189685381,rebal
2024-11-04,BTC-USD,69907.7578125,67811.5078125,-3682.398870060506,rebal
2024-11-11,DOGE-USD,0.1583459973335266,0.32141515882798005,120882.5948766034,
2024-11-11,BTC-USD,67811.5078125,88701.484375,36160.42925622378,rebal
2024-11-11,BNB-USD,552.0711059570312,661.88720703125,23349.09371672749,rebal
2024-11-18,DOGE-USD,0.3495210111141205,0.37174099683761597,11284.915005019946,rebal
2024-11-18,BTC-USD,88701.484375,90542.640625,3684.576381154958,rebal
2024-11-18,BNB-USD,661.88720703125,619.4354858398438,-11385.159548384068,rebal
2024-11-25,DOGE-USD,0.37174099683761597,0.39333999156951904,10383.271010489483,rebal
2024-11-25,SOL-USD,239.79425048828125,234.4466094970703,-3985.332748748305,rebal
2024-11-25,BTC-USD,90542.640625,93102.296875,5052.0727918955035,rebal
2024-12-02,DOGE-USD,0.39333999156951904,0.42467001080513,14538.222331168956,rebal
2024-12-02,XRP-USD,1.415423035621643,2.7138049602508545,167430.64500134194,rebal
2024-12-02,SOL-USD,234.4466094970703,225.75619506835938,-6765.73961993907,rebal
2024-12-09,XRP-USD,2.7138049602508545,2.129011529654731,-51916.4354780714,
2024-12-09,DOGE-USD,0.42467001080513,0.41471898555755615,-5645.432879049337,rebal
