date,equity
2021-08-15,275536.99899429904
2021-08-16,287769.5521101027
2021-08-17,283467.05181733926
2021-08-18,296649.5406706647
2021-08-19,305916.24964640127
2021-08-20,323717.94197402365
2021-08-21,313330.84967432776
2021-08-22,313222.6261939365
2021-08-23,320496.9658152411
2021-08-24,304696.6313181795
2021-08-25,310897.5573433761
2021-08-26,307282.95256317244
2021-08-27,335347.8568366813
2021-08-28,346326.1148230729
2021-08-29,342457.8779180813
2021-08-30,361230.0938604858
2021-08-31,360562.3495879535
2021-09-01,374360.54644428345
2021-09-02,392572.2887157228
2021-09-03,415714.7993774299
2021-09-04,409854.14440839674
2021-09-05,419418.6461901305
2021-09-06,443693.35461842286
2021-09-07,411890.3416651093
2021-09-08,427988.6629700431
2021-09-09,425428.406035386
2021-09-10,417933.1790032829
2021-09-11,417035.8280923981
2021-09-12,413139.7932875811
2021-09-13,408399.9633435447
2021-09-14,409938.3042498403
2021-09-15,417210.5870689802
2021-09-16,406860.55805851927
2021-09-17,398061.61100767495
2021-09-18,419774.16044407635
2021-09-19,399803.8779664284
2021-09-20,353254.8181084374
2021-09-21,332977.88989150804
2021-09-22,383216.4698592728
2021-09-23,387675.5390667705
2021-09-24,362332.2571338275
2021-09-25,358634.51706196606
2021-09-26,364080.87964175135
2021-09-27,357198.42088678555
2021-09-28,357198.42088678555
2021-09-29,357198.42088678555
2021-09-30,357198.42088678555
2021-10-01,357198.42088678555
2021-10-02,357198.42088678555
2021-10-03,357198.42088678555
2021-10-04,357198.42088678555
2021-10-05,357198.42088678555
2021-10-06,357198.42088678555
2021-10-07,357198.42088678555
2021-10-08,357198.42088678555
2021-10-09,357198.42088678555
2021-10-10,357198.42088678555
2021-10-11,357198.42088678555
2021-10-12,357198.42088678555
2021-10-13,357198.42088678555
2021-10-14,357198.42088678555
2021-10-15,357198.42088678555
2021-10-16,357198.42088678555
2021-10-17,357198.42088678555
2021-10-18,357198.42088678555
2021-10-19,357198.42088678555
2021-10-20,357198.42088678555
2021-10-21,357198.42088678555
2021-10-22,357198.42088678555
2021-10-23,357198.42088678555
2021-10-24,357198.42088678555
2021-10-25,357198.42088678555
2021-10-26,357198.42088678555
2021-10-27,357198.42088678555
2021-10-28,357198.42088678555
2021-10-29,357198.42088678555
2021-10-30,357198.42088678555
2021-10-31,357198.42088678555
2021-11-01,357198.42088678555
2021-11-02,357198.42088678555
2021-11-03,357198.42088678555
2021-11-04,357198.42088678555
2021-11-05,357198.42088678555
2021-11-06,357198.42088678555
2021-11-07,357198.42088678555
2021-11-08,357198.42088678555
2021-11-09,357198.42088678555
2021-11-10,357198.42088678555
2021-11-11,357198.42088678555
2021-11-12,357198.42088678555
2021-11-13,357198.42088678555
2021-11-14,357198.42088678555
2021-11-15,357198.42088678555
2021-11-16,357198.42088678555
2021-11-17,357198.42088678555
2021-11-18,357198.42088678555
2021-11-19,357198.42088678555
2021-11-20,357198.42088678555
2021-11-21,357198.42088678555
2021-11-22,357198.42088678555
2021-11-23,357198.42088678555
2021-11-24,357198.42088678555
2021-11-25,357198.42088678555
2021-11-26,357198.42088678555
2021-11-27,357198.42088678555
2021-11-28,357198.42088678555
2021-11-29,357198.42088678555
2021-11-30,357198.42088678555
2021-12-01,357198.42088678555
2021-12-02,357198.42088678555
2021-12-03,357198.42088678555
2021-12-04,357198.42088678555
2021-12-05,357198.42088678555
2021-12-06,357198.42088678555
2021-12-07,357198.42088678555
2021-12-08,357198.42088678555
2021-12-09,357198.42088678555
2021-12-10,357198.42088678555
2021-12-11,357198.42088678555
2021-12-12,357198.42088678555
2021-12-13,357198.42088678555
2021-12-14,357198.42088678555
2021-12-15,357198.42088678555
2021-12-16,357198.42088678555
2021-12-17,357198.42088678555
2021-12-18,357198.42088678555
2021-12-19,357198.42088678555
2021-12-20,357198.42088678555
2021-12-21,357198.42088678555
2021-12-22,357198.42088678555
2021-12-23,357198.42088678555
2021-12-24,357198.42088678555
2021-12-25,357198.42088678555
2021-12-26,357198.42088678555
2021-12-27,357198.42088678555
2021-12-28,357198.42088678555
2021-12-29,357198.42088678555
2021-12-30,357198.42088678555
2021-12-31,357198.42088678555
2022-01-01,357198.42088678555
2022-01-02,357198.42088678555
2022-01-03,357198.42088678555
2022-01-04,357198.42088678555
2022-01-05,357198.42088678555
2022-01-06,357198.42088678555
2022-01-07,357198.42088678555
2022-01-08,357198.42088678555
2022-01-09,357198.42088678555
2022-01-10,357198.42088678555
2022-01-11,358223.4915293948
2022-01-12,359316.0183436768
2022-01-13,358659.53063457867
2022-01-14,358993.10338336247
2022-01-15,359176.3922066498
2022-01-16,359266.38202685775
2022-01-17,358333.1728646725
2022-01-18,358267.8024343513
2022-01-19,357778.39289832505
2022-01-20,356949.3624164968
2022-01-21,355123.97199953086
2022-01-22,354907.56057429203
2022-01-23,354907.56057429203
2022-01-24,354907.56057429203
2022-01-25,355354.53320479114
2022-01-26,355082.4586504568
2022-01-27,355033.4422083958
2022-01-28,355378.9036809816
2022-01-29,355865.5655069898
2022-01-30,355508.7144096223
2022-01-31,356092.80241773126
2022-02-01,356523.2611440996
2022-02-02,355721.40398221643
2022-02-03,355798.2137402017
2022-02-04,357585.78305047954
2022-02-05,357885.0627687312
2022-02-06,358213.94087734225
2022-02-07,358838.1894065295
2022-02-08,358500.773234041
2022-02-09,358942.1856115375
2022-02-10,358426.96172337496
2022-02-11,357780.55230081605
2022-02-12,357780.1445398083
2022-02-13,357647.06072417024
2022-02-14,357861.2747052779
2022-02-15,359159.62783659925
2022-02-16,358888.5829445416
2022-02-17,357477.1106546231
2022-02-18,357379.01370170503
2022-02-19,357613.6366242009
2022-02-20,356726.2362143441
2022-02-21,355701.35385983554
2022-02-22,356208.99463997816
2022-02-23,355735.06630997156
2022-02-24,355897.63310149236
2022-02-25,357034.12234198785
2022-02-26,356903.759700724
2022-02-27,356069.4634397555
2022-02-28,358137.3587825738
2022-03-01,365661.037534047
2022-03-02,362129.19043290336
2022-03-03,353623.8171421158
2022-03-04,329901.65251024975
2022-03-05,340270.95481163467
2022-03-06,330172.24676723854
2022-03-07,330680.8823392305
2022-03-08,330769.9260220496
2022-03-09,331759.9886361942
2022-03-10,330855.3227162377
2022-03-11,331255.5815875137
2022-03-12,331160.6398938998
2022-03-13,330658.4261730926
2022-03-14,331190.8054254424
2022-03-15,327932.5105123483
2022-03-16,340761.2796074925
2022-03-17,339827.40376074973
2022-03-18,345585.4388176086
2022-03-19,353803.955412357
2022-03-20,345017.7446535919
2022-03-21,349288.9369010191
2022-03-22,355083.0966801333
2022-03-23,357968.1189878831
2022-03-24,363321.2641735747
2022-03-25,360968.2870714719
2022-03-26,363961.6893084442
2022-03-27,378232.5605345579
2022-03-28,379899.20583189523
2022-03-29,381239.3509770039
2022-03-30,382975.62002158095
2022-03-31,368045.367964816
2022-04-01,377178.79787152953
2022-04-02,372817.09952582215
2022-04-03,380973.5811617235
2022-04-04,378294.3039811838
2022-04-05,370025.15186582063
2022-04-06,346486.9765000172
2022-04-07,353563.63186956587
2022-04-08,343624.75866081077
2022-04-09,348915.7431655726
2022-04-10,344507.1323100314
2022-04-11,334635.83829971834
2022-04-12,334635.83829971834
2022-04-13,334635.83829971834
2022-04-14,334635.83829971834
2022-04-15,334635.83829971834
2022-04-16,334635.83829971834
2022-04-17,334635.83829971834
2022-04-18,334635.83829971834
2022-04-19,334635.83829971834
2022-04-20,334635.83829971834
2022-04-21,334635.83829971834
2022-04-22,334635.83829971834
2022-04-23,334635.83829971834
2022-04-24,334635.83829971834
2022-04-25,334635.83829971834
2022-04-26,334635.83829971834
2022-04-27,334635.83829971834
2022-04-28,334635.83829971834
2022-04-29,334635.83829971834
2022-04-30,334635.83829971834
2022-05-01,334635.83829971834
2022-05-02,334635.83829971834
2022-05-03,334635.83829971834
2022-05-04,334635.83829971834
2022-05-05,334635.83829971834
2022-05-06,334635.83829971834
2022-05-07,334635.83829971834
2022-05-08,334635.83829971834
2022-05-09,334635.83829971834
2022-05-10,334635.83829971834
2022-05-11,334635.83829971834
2022-05-12,334635.83829971834
2022-05-13,334635.83829971834
2022-05-14,334635.83829971834
2022-05-15,334635.83829971834
2022-05-16,334635.83829971834
2022-05-17,334635.83829971834
2022-05-18,334635.83829971834
2022-05-19,334635.83829971834
2022-05-20,334635.83829971834
2022-05-21,334635.83829971834
2022-05-22,334635.83829971834
2022-05-23,334635.83829971834
2022-05-24,334635.83829971834
2022-05-25,334635.83829971834
2022-05-26,334635.83829971834
2022-05-27,334635.83829971834
2022-05-28,334635.83829971834
2022-05-29,334635.83829971834
2022-05-30,334635.83829971834
2022-05-31,334635.83829971834
2022-06-01,334635.83829971834
2022-06-02,334635.83829971834
2022-06-03,334635.83829971834
2022-06-04,334635.83829971834
2022-06-05,334635.83829971834
2022-06-06,334635.83829971834
2022-06-07,334635.83829971834
2022-06-08,334635.83829971834
2022-06-09,334635.83829971834
2022-06-10,334635.83829971834
2022-06-11,334635.83829971834
2022-06-12,334635.83829971834
2022-06-13,334635.83829971834
2022-06-14,334635.83829971834
2022-06-15,334635.83829971834
2022-06-16,334635.83829971834
2022-06-17,334635.83829971834
2022-06-18,334635.83829971834
2022-06-19,334635.83829971834
2022-06-20,334635.83829971834
2022-06-21,334635.83829971834
2022-06-22,334635.83829971834
2022-06-23,334635.83829971834
2022-06-24,334635.83829971834
2022-06-25,334635.83829971834
2022-06-26,334635.83829971834
2022-06-27,334635.83829971834
2022-06-28,334635.83829971834
2022-06-29,334635.83829971834
2022-06-30,334635.83829971834
2022-07-01,334635.83829971834
2022-07-02,334635.83829971834
2022-07-03,334635.83829971834
2022-07-04,334635.83829971834
2022-07-05,334635.83829971834
2022-07-06,334635.83829971834
2022-07-07,334635.83829971834
2022-07-08,334635.83829971834
2022-07-09,334635.83829971834
2022-07-10,334635.83829971834
2022-07-11,334635.83829971834
2022-07-12,334635.83829971834
2022-07-13,334635.83829971834
2022-07-14,334635.83829971834
2022-07-15,334635.83829971834
2022-07-16,334635.83829971834
2022-07-17,334635.83829971834
2022-07-18,334635.83829971834
2022-07-19,334635.83829971834
2022-07-20,334635.83829971834
2022-07-21,334635.83829971834
2022-07-22,334635.83829971834
2022-07-23,334635.83829971834
2022-07-24,334635.83829971834
2022-07-25,334635.83829971834
2022-07-26,334676.87505374145
2022-07-27,336381.479742474
2022-07-28,337095.986574935
2022-07-29,337472.23035950656
2022-07-30,337166.17624902603
2022-07-31,336937.02594039805
2022-08-01,336751.45074252744
2022-08-02,336558.61495460424
2022-08-03,336782.6235354861
2022-08-04,336997.3221610363
2022-08-05,337321.9381486486
2022-08-06,337166.45212716545
2022-08-07,337387.3579593397
2022-08-08,337669.37286026776
2022-08-09,331492.39137816423
2022-08-10,340281.3305724185
2022-08-11,338560.21521576354
2022-08-12,341783.6745992203
2022-08-13,340017.59090945165
2022-08-14,337033.9685569542
2022-08-15,336629.3499642783
2022-08-16,332697.7266288357
2022-08-17,324060.3272123934
2022-08-18,321332.83182773355
2022-08-19,292510.069265711
2022-08-20,291005.00397801807
2022-08-21,291005.00397801807
2022-08-22,291005.00397801807
2022-08-23,291005.00397801807
2022-08-24,291005.00397801807
2022-08-25,291005.00397801807
2022-08-26,291005.00397801807
2022-08-27,291005.00397801807
2022-08-28,291005.00397801807
2022-08-29,291005.00397801807
2022-08-30,291005.00397801807
2022-08-31,291005.00397801807
2022-09-01,291005.00397801807
2022-09-02,291005.00397801807
2022-09-03,291005.00397801807
2022-09-04,291005.00397801807
2022-09-05,291005.00397801807
2022-09-06,291005.00397801807
2022-09-07,291005.00397801807
2022-09-08,291005.00397801807
2022-09-09,291005.00397801807
2022-09-10,291005.00397801807
2022-09-11,291005.00397801807
2022-09-12,291005.00397801807
2022-09-13,291005.00397801807
2022-09-14,291005.00397801807
2022-09-15,291005.00397801807
2022-09-16,291005.00397801807
2022-09-17,291005.00397801807
2022-09-18,291005.00397801807
2022-09-19,291005.00397801807
2022-09-20,291005.00397801807
2022-09-21,291005.00397801807
2022-09-22,291005.00397801807
2022-09-23,291005.00397801807
2022-09-24,291005.00397801807
2022-09-25,291005.00397801807
2022-09-26,291005.00397801807
2022-09-27,291005.00397801807
2022-09-28,291005.00397801807
2022-09-29,291005.00397801807
2022-09-30,291005.00397801807
2022-10-01,291005.00397801807
2022-10-02,291005.00397801807
2022-10-03,291005.00397801807
2022-10-04,291005.00397801807
2022-10-05,291005.00397801807
2022-10-06,291005.00397801807
2022-10-07,291005.00397801807
2022-10-08,291005.00397801807
2022-10-09,291005.00397801807
2022-10-10,291005.00397801807
2022-10-11,291005.00397801807
2022-10-12,291005.00397801807
2022-10-13,291005.00397801807
2022-10-14,291005.00397801807
2022-10-15,291005.00397801807
2022-10-16,291005.00397801807
2022-10-17,291005.00397801807
2022-10-18,291005.00397801807
2022-10-19,291005.00397801807
2022-10-20,291005.00397801807
2022-10-21,291005.00397801807
2022-10-22,291005.00397801807
2022-10-23,291005.00397801807
2022-10-24,291005.00397801807
2022-10-25,291005.00397801807
2022-10-26,291005.00397801807
2022-10-27,291005.00397801807
2022-10-28,291005.00397801807
2022-10-29,291005.00397801807
2022-10-30,291005.00397801807
2022-10-31,291005.00397801807
2022-11-01,291005.00397801807
2022-11-02,291005.00397801807
2022-11-03,291005.00397801807
2022-11-04,291005.00397801807
2022-11-05,291005.00397801807
2022-11-06,291005.00397801807
2022-11-07,291005.00397801807
2022-11-08,291005.00397801807
2022-11-09,291005.00397801807
2022-11-10,291005.00397801807
2022-11-11,291005.00397801807
2022-11-12,291005.00397801807
2022-11-13,291005.00397801807
2022-11-14,291005.00397801807
2022-11-15,291005.00397801807
2022-11-16,291005.00397801807
2022-11-17,291005.00397801807
2022-11-18,291005.00397801807
2022-11-19,291005.00397801807
2022-11-20,291005.00397801807
2022-11-21,291005.00397801807
2022-11-22,291005.00397801807
2022-11-23,291005.00397801807
2022-11-24,291005.00397801807
2022-11-25,291005.00397801807
2022-11-26,291005.00397801807
2022-11-27,291005.00397801807
2022-11-28,291005.00397801807
2022-11-29,291005.00397801807
2022-11-30,291005.00397801807
2022-12-01,291005.00397801807
2022-12-02,291005.00397801807
2022-12-03,291005.00397801807
2022-12-04,291005.00397801807
2022-12-05,291005.00397801807
2022-12-06,291010.6984859779
2022-12-07,290589.5608240021
2022-12-08,290961.2139849083
2022-12-09,290729.5629161267
2022-12-10,290723.4120171796
2022-12-11,290427.80072140007
2022-12-12,290236.60527455073
2022-12-13,290293.6518635841
2022-12-14,289990.0134947091
2022-12-15,289510.3329996805
2022-12-16,288456.7227472355
2022-12-17,288670.16007017676
2022-12-18,288579.92040016723
2022-12-19,288057.2814474778
2022-12-20,288662.90446466865
2022-12-21,288417.3192110888
2022-12-22,288685.91571327526
2022-12-23,288768.1470621405
2022-12-24,288743.1874502395
2022-12-25,288517.4021168245
2022-12-26,288800.99817264685
2022-12-27,288661.8573375786
2022-12-28,288311.67681452364
2022-12-29,288445.2825884217
2022-12-30,288254.6543839153
2022-12-31,288376.2759900534
2023-01-01,288344.7400698555
2023-01-02,288504.08610233245
2023-01-03,287420.73010127625
2023-01-04,299539.0548641172
2023-01-05,295730.2939885841
2023-01-06,299817.09203006123
2023-01-07,299633.32228040777
2023-01-08,308449.01113671187
2023-01-09,313433.75670548354
2023-01-10,319062.5875824558
2023-01-11,326678.30142342066
2023-01-12,333050.7601772618
2023-01-13,343705.53474363533
2023-01-14,359925.8811463384
2023-01-15,357208.0117677071
2023-01-16,354516.98648262926
2023-01-17,353245.56238063856
2023-01-18,340307.49258878676
2023-01-19,348266.62591011595
2023-01-20,367001.93939119496
2023-01-21,359984.19005810824
2023-01-22,366575.32794875035
2023-01-23,367962.1348185614
2023-01-24,354527.7319711223
2023-01-25,364913.3856207038
2023-01-26,363504.2286343839
2023-01-27,364415.34650227864
2023-01-28,363143.5587433552
2023-01-29,376057.52871430904
2023-01-30,362497.49147085566
2023-01-31,376271.3062420792
2023-02-01,380893.2528468176
2023-02-02,375306.11493767775
2023-02-03,379591.3267183518
2023-02-04,382971.36857266654
2023-02-05,373207.7689096243
2023-02-06,367503.464850385
2023-02-07,377688.65049988474
2023-02-08,372387.2568745347
2023-02-09,350103.2290149824
2023-02-10,346804.6779498556
2023-02-11,351645.5347431339
2023-02-12,350186.9073599732
2023-02-13,340887.1979442838
2023-02-14,348691.1502544731
2023-02-15,376339.09029598354
2023-02-16,364360.1810299503
2023-02-17,377158.97247844574
2023-02-18,378935.5891652804
2023-02-19,373806.36327826267
2023-02-20,379738.46795131546
2023-02-21,368457.1050062871
2023-02-22,362385.4519868752
2023-02-23,360381.6659117677
2023-02-24,349288.2524544138
2023-02-25,345611.1155559901
2023-02-26,354532.9069577824
2023-02-27,351130.5513553055
2023-02-28,343222.46922141797
2023-03-01,352870.33046883455
2023-03-02,348174.95988313295
2023-03-03,334021.1182155559
2023-03-04,331583.1977465058
2023-03-05,331876.77367436973
2023-03-06,330285.88928225747
2023-03-07,326788.98185866175
2023-03-08,312641.3837292285
2023-03-09,293586.3655561678
2023-03-10,288375.9666599428
2023-03-11,288375.9666599428
2023-03-12,288375.9666599428
2023-03-13,288375.9666599428
2023-03-14,288375.9666599428
2023-03-15,288375.9666599428
2023-03-16,288375.9666599428
2023-03-17,288375.9666599428
2023-03-18,288375.9666599428
2023-03-19,288375.9666599428
2023-03-20,288375.9666599428
2023-03-21,288375.9666599428
2023-03-22,288375.9666599428
2023-03-23,288375.9666599428
2023-03-24,288375.9666599428
2023-03-25,288375.9666599428
2023-03-26,288375.9666599428
2023-03-27,288375.9666599428
2023-03-28,288375.9666599428
2023-03-29,288375.9666599428
2023-03-30,288375.9666599428
2023-03-31,288375.9666599428
2023-04-01,288375.9666599428
2023-04-02,288375.9666599428
2023-04-03,288375.9666599428
2023-04-04,288375.9666599428
2023-04-05,288375.9666599428
2023-04-06,288375.9666599428
2023-04-07,288375.9666599428
2023-04-08,288375.9666599428
2023-04-09,288375.9666599428
2023-04-10,288375.9666599428
2023-04-11,288375.9666599428
2023-04-12,288375.9666599428
2023-04-13,288375.9666599428
2023-04-14,288375.9666599428
2023-04-15,288375.9666599428
2023-04-16,288375.9666599428
2023-04-17,288375.9666599428
2023-04-18,288375.9666599428
2023-04-19,288375.9666599428
2023-04-20,288375.9666599428
2023-04-21,288375.9666599428
2023-04-22,288375.9666599428
2023-04-23,288375.9666599428
2023-04-24,288375.9666599428
2023-04-25,288375.9666599428
2023-04-26,288375.9666599428
2023-04-27,288375.9666599428
2023-04-28,288375.9666599428
2023-04-29,288375.9666599428
2023-04-30,288375.9666599428
2023-05-01,288375.9666599428
2023-05-02,288375.9666599428
2023-05-03,288375.9666599428
2023-05-04,288375.9666599428
2023-05-05,288375.9666599428
2023-05-06,288375.9666599428
2023-05-07,288375.9666599428
2023-05-08,288375.9666599428
2023-05-09,288375.9666599428
2023-05-10,288375.9666599428
2023-05-11,288375.9666599428
2023-05-12,288375.9666599428
2023-05-13,288375.9666599428
2023-05-14,288375.9666599428
2023-05-15,288375.9666599428
2023-05-16,288375.9666599428
2023-05-17,288375.9666599428
2023-05-18,288375.9666599428
2023-05-19,288375.9666599428
2023-05-20,288375.9666599428
2023-05-21,288375.9666599428
2023-05-22,288375.9666599428
2023-05-23,288375.9666599428
2023-05-24,288375.9666599428
2023-05-25,288375.9666599428
2023-05-26,288375.9666599428
2023-05-27,288375.9666599428
2023-05-28,288375.9666599428
2023-05-29,288375.9666599428
2023-05-30,288375.9666599428
2023-05-31,288375.9666599428
2023-06-01,288375.9666599428
2023-06-02,288375.9666599428
2023-06-03,288375.9666599428
2023-06-04,288375.9666599428
2023-06-05,288375.9666599428
2023-06-06,288375.9666599428
2023-06-07,288375.9666599428
2023-06-08,288375.9666599428
2023-06-09,288375.9666599428
2023-06-10,288375.9666599428
2023-06-11,288375.9666599428
2023-06-12,288375.9666599428
2023-06-13,288375.9666599428
2023-06-14,288375.9666599428
2023-06-15,288375.9666599428
2023-06-16,288375.9666599428
2023-06-17,288375.9666599428
2023-06-18,288375.9666599428
2023-06-19,288375.9666599428
2023-06-20,288375.9666599428
2023-06-21,288375.9666599428
2023-06-22,288375.9666599428
2023-06-23,288375.9666599428
2023-06-24,288375.9666599428
2023-06-25,288375.9666599428
2023-06-26,288375.9666599428
2023-06-27,292169.1449119983
2023-06-28,283332.8035917592
2023-06-29,287632.21085791005
2023-06-30,291781.5365773514
2023-07-01,291590.7612355277
2023-07-02,294553.79738578957
2023-07-03,298196.32670197706
2023-07-04,295688.0529873609
2023-07-05,291580.57889491925
2023-07-06,283550.9794638477
2023-07-07,287069.24788135994
2023-07-08,287034.76063901023
2023-07-09,286093.986574233
2023-07-10,289612.46603245573
2023-07-11,289760.77960698825
2023-07-12,287781.0294812884
2023-07-13,349469.1649135219
2023-07-14,342396.5906280645
2023-07-15,341870.6040143921
2023-07-16,341322.8359657001
2023-07-17,340377.28192931745
2023-07-18,332846.6152293264
2023-07-19,336047.8431359426
2023-07-20,331495.22192080435
2023-07-21,332714.4401821936
2023-07-22,326325.6040745536
2023-07-23,329922.1711020139
2023-07-24,318331.2621227459
2023-07-25,319083.17555433913
2023-07-26,329095.48200912494
2023-07-27,327892.9793263606
2023-07-28,326979.2003136812
2023-07-29,328603.8634158415
2023-07-30,323038.58915155247
2023-07-31,319424.4987332414
2023-08-01,323619.2697488419
2023-08-02,314526.52661260584
2023-08-03,309125.96429390716
2023-08-04,305093.4063940159
2023-08-05,303167.74816055776
2023-08-06,304837.82478539884
2023-08-07,304642.03857870895
2023-08-08,315052.0730050438
2023-08-09,315232.83924860915
2023-08-10,314111.53262631036
2023-08-11,313653.64358943293
2023-08-12,314412.9599140259
2023-08-13,310847.63782062416
2023-08-14,316581.55865632265
2023-08-15,316581.55865632265
2023-08-16,316581.55865632265
2023-08-17,316581.55865632265
2023-08-18,316581.55865632265
2023-08-19,316581.55865632265
2023-08-20,316581.55865632265
2023-08-21,316581.55865632265
2023-08-22,316581.55865632265
2023-08-23,316581.55865632265
2023-08-24,316581.55865632265
2023-08-25,316581.55865632265
2023-08-26,316581.55865632265
2023-08-27,316581.55865632265
2023-08-28,316581.55865632265
2023-08-29,316581.55865632265
2023-08-30,316581.55865632265
2023-08-31,316581.55865632265
2023-09-01,316581.55865632265
2023-09-02,316581.55865632265
2023-09-03,316581.55865632265
2023-09-04,316581.55865632265
2023-09-05,316581.55865632265
2023-09-06,316581.55865632265
2023-09-07,316581.55865632265
2023-09-08,316581.55865632265
2023-09-09,316581.55865632265
2023-09-10,316581.55865632265
2023-09-11,316581.55865632265
2023-09-12,316581.55865632265
2023-09-13,316581.55865632265
2023-09-14,316581.55865632265
2023-09-15,316581.55865632265
2023-09-16,316581.55865632265
2023-09-17,316581.55865632265
2023-09-18,316581.55865632265
2023-09-19,316581.55865632265
2023-09-20,316581.55865632265
2023-09-21,316581.55865632265
2023-09-22,316581.55865632265
2023-09-23,316581.55865632265
2023-09-24,316581.55865632265
2023-09-25,316581.55865632265
2023-09-26,316581.55865632265
2023-09-27,316581.55865632265
2023-09-28,316581.55865632265
2023-09-29,316581.55865632265
2023-09-30,316581.55865632265
2023-10-01,316581.55865632265
2023-10-02,316581.55865632265
2023-10-03,316581.55865632265
2023-10-04,316581.55865632265
2023-10-05,316581.55865632265
2023-10-06,316581.55865632265
2023-10-07,316581.55865632265
2023-10-08,316581.55865632265
2023-10-09,316581.55865632265
2023-10-10,316581.55865632265
2023-10-11,316581.55865632265
2023-10-12,316581.55865632265
2023-10-13,316581.55865632265
2023-10-14,316581.55865632265
2023-10-15,316581.55865632265
2023-10-16,316581.55865632265
2023-10-17,316581.55865632265
2023-10-18,316581.55865632265
2023-10-19,316581.55865632265
2023-10-20,316581.55865632265
2023-10-21,316581.55865632265
2023-10-22,316581.55865632265
2023-10-23,316581.55865632265
2023-10-24,316581.55865632265
2023-10-25,316581.55865632265
2023-10-26,316581.55865632265
2023-10-27,316581.55865632265
2023-10-28,316581.55865632265
2023-10-29,316581.55865632265
2023-10-30,316581.55865632265
2023-10-31,316581.55865632265
2023-11-01,316581.55865632265
2023-11-02,316581.55865632265
2023-11-03,316581.55865632265
2023-11-04,316581.55865632265
2023-11-05,316581.55865632265
2023-11-06,316581.55865632265
2023-11-07,316581.55865632265
2023-11-08,316581.55865632265
2023-11-09,316581.55865632265
2023-11-10,316581.55865632265
2023-11-11,316581.55865632265
2023-11-12,316581.55865632265
2023-11-13,316581.55865632265
2023-11-14,316581.55865632265
2023-11-15,316581.55865632265
2023-11-16,316581.55865632265
2023-11-17,316581.55865632265
2023-11-18,316581.55865632265
2023-11-19,316581.55865632265
2023-11-20,316581.55865632265
2023-11-21,316581.55865632265
2023-11-22,316581.55865632265
2023-11-23,316581.55865632265
2023-11-24,316581.55865632265
2023-11-25,316581.55865632265
2023-11-26,316581.55865632265
2023-11-27,316581.55865632265
2023-11-28,327188.4511048941
2023-11-29,328732.1790488611
2023-11-30,332085.44676151907
2023-12-01,336517.17977163364
2023-12-02,349713.09470120125
2023-12-03,348726.37764736795
2023-12-04,359967.8313240747
2023-12-05,367945.45004194655
2023-12-06,369566.4889341402
2023-12-07,381221.8240927924
2023-12-08,404935.3817073734
2023-12-09,394501.73973405286
2023-12-10,403683.1766214422
2023-12-11,378293.8910068276
2023-12-12,374918.36690667114
2023-12-13,386777.8174799492
2023-12-14,398321.8086648723
2023-12-15,382134.58958134236
2023-12-16,390476.2762529689
2023-12-17,378078.83442059084
2023-12-18,386507.36524808174
2023-12-19,380653.7926371628
2023-12-20,402343.23505568237
2023-12-21,428231.84153092897
2023-12-22,436082.14517762704
2023-12-23,449630.46962677955
2023-12-24,453585.8339142524
2023-12-25,473974.6450453893
2023-12-26,453796.57002553454
2023-12-27,453484.58357316436
2023-12-28,441281.49940830417
2023-12-29,443438.41490675375
2023-12-30,436333.1073442682
2023-12-31,435152.1401897989
2024-01-01,456748.51580890716
2024-01-02,454088.95002599846
2024-01-03,420512.4503066265
2024-01-04,437572.7089236279
2024-01-05,428177.7916790091
2024-01-06,413759.37618834636
2024-01-07,407231.0042069544
2024-01-08,429503.916204459
2024-01-09,425634.36865028896
2024-01-10,437436.4051944191
2024-01-11,436498.5770088482
2024-01-12,405738.59603720065
2024-01-13,413118.2714174387
2024-01-14,405935.30155821296
2024-01-15,408476.19987102144
2024-01-16,408476.19987102144
2024-01-17,408476.19987102144
2024-01-18,408476.19987102144
2024-01-19,408476.19987102144
2024-01-20,408476.19987102144
2024-01-21,408476.19987102144
2024-01-22,408476.19987102144
2024-01-23,408476.19987102144
2024-01-24,408476.19987102144
2024-01-25,408476.19987102144
2024-01-26,408476.19987102144
2024-01-27,408476.19987102144
2024-01-28,408476.19987102144
2024-01-29,408476.19987102144
2024-01-30,408476.19987102144
2024-01-31,408476.19987102144
2024-02-01,408476.19987102144
2024-02-02,408476.19987102144
2024-02-03,408476.19987102144
2024-02-04,408476.19987102144
2024-02-05,408476.19987102144
2024-02-06,408476.19987102144
2024-02-07,408476.19987102144
2024-02-08,408476.19987102144
2024-02-09,408476.19987102144
2024-02-10,408476.19987102144
2024-02-11,408476.19987102144
2024-02-12,408476.19987102144
2024-02-13,408476.19987102144
2024-02-14,408476.19987102144
2024-02-15,408476.19987102144
2024-02-16,408476.19987102144
2024-02-17,408476.19987102144
2024-02-18,408476.19987102144
2024-02-19,408476.19987102144
2024-02-20,408476.19987102144
2024-02-21,408476.19987102144
2024-02-22,408476.19987102144
2024-02-23,408476.19987102144
2024-02-24,408476.19987102144
2024-02-25,408476.19987102144
2024-02-26,408476.19987102144
2024-02-27,408476.19987102144
2024-02-28,408476.19987102144
2024-02-29,408476.19987102144
2024-03-01,408476.19987102144
2024-03-02,408476.19987102144
2024-03-03,408476.19987102144
2024-03-04,408476.19987102144
